ContexteGauche;Pivot;ContexteDroit
il n'en fallait pas davantage pour faire|aller|à mal une fille qui avait les pâles couleurs. Les Rogron
a-t -il une seule presse anglaise capable d'|aller|ce train -là ? dit le père à son fils étonné.
quatre ou cinq ouvriers quittèrent l'atelier pour|aller|dîner. Quand le maître vit son apprenti fermant la porte à
dont madame de Bargeton attendait l'héritage pour|aller|à Paris, et qui le fit si bien attendre que son
de se faire sœur de Sainte-Camille et d'|aller|mourir de la fièvre jaune à Barcelone en soignant les malades :
, Ève sortit quelques louis du trésor pour|aller|acheter à Lucien des souliers fins chez le meilleur bottier d'Angoulême
"appuyer ; Ève lui défendit de se laisser"|aller|dans le sanctuaire aristocratique à des mouvements sans gêne. Elle l'
prenant par la rue de Beaulieu, pour|aller|sur la Promenade où l'attendait monsieur du Châtelet. Puis la
Quant à lui, s'il continuait d'|aller|dans cette maison, c'était par goût pour madame de Bargeton
qui, de son côté, se laissait|aller|aux timidités de l'indigence. Une véritable ouvrière aurait eu de
quand David tortilla son chapeau pour s'en|aller|, elle sourit. —Monsieur David, lui dit -elle, si
ensemble. Il fait beau, voulez -vous|aller|nous promener le long de la Charente ? nous causerons de Lucien
femmes, je vous demanderai la permission d'|aller|à Séverac montrer à ma Camille comment ça se récolte. Camille
vous m'avez sacrifiée. En refusant d'|aller|chez madame de Bargeton, vous avez été tout aussi généreux que
gagnerons assez d'argent pour que Lucien puisse|aller|dans le beau monde. Là est sa fortune. —Là est
position nouvelle de Lucien ! S'il veut|aller|chez madame de Bargeton, il ne doit plus être mon prote
bourgeoisie. Quand Lucien passa par Beaulieu pour|aller|chez madame de Bargeton, il s'aperçut de l'attention envieuse
un monde où il ne croyait jamais pouvoir|aller|, dit Châtelet. Ne voyez -vous pas que ce Chardon prend
à l'Escarbas, et méditait d'y|aller|voir son vieux père, tant elle s'irritait de ces misérables
"whist ; il demanda diplomatiquement à Naïs d'"|aller|causer avec elle dans son boudoir. Tous deux s'assirent sur
son mari, qui se disposait à s'|aller|coucher, en ouvrant la bouche pour souhaiter une bonne nuit à
"pour après-demain ; tu auras une occasion d'"|aller|moins souvent chez madame de Bargeton. —Cher David, répondit Lucien
emprunt, et madame Chardon se chargea d'|aller|demander à monsieur Postel mille francs pour un an. —Mais,
ne me disiez -vous pas qu'il devait|aller|promptement à Paris ? David prit Ève par la main, l'
, et la moitié est indispensable pour faire|aller|l'imprimerie. Donner mille francs à ton frère, c'est
lieu de les contenir, il se laissait|aller|à ses gentillesses de jeune rat sorti de son trou. Les
moi. Loin d'avoir à désirer d'|aller|dans tel ou tel salon, vous serez désirée dans tous les
Ainsi, dès ce soir, je vais|aller|"me loger à quelques pas d'ici ; mais tu demeureras dans"
se composer une mise du matin convenable pour|aller|voir sa cousine, madame d'Espard. Il faisait légèrement froid
son côté, Lucien sentit la nécessité d'|aller|chercher son fameux habit bleu, car il avait pris en horreur
pourrait rencontrer la marquise d'Espard, ou|aller|chez elle à l'improviste. Il monta dans un fiacre afin
enleva les cinquante francs avec lesquels il croyait|aller|fort loin dans Paris. Ce dîner coûtait un mois de son
cousine et Lucien seuls : les uns pour|aller|expliquer madame de Bargeton aux femmes intriguées de sa présence, les
et il se promit bien le lendemain d'|aller|chez le plus célèbre, afin de pouvoir, lundi prochain,
, et cependant je vais m'habiller pour|aller|"lui tenir compagnie. Je suis désespérée de cette petite contrariété ;"
et le salua dans l'intention évidente d'|aller|au large après cette politesse. —De grâce, monsieur, dit
auprès de vous. N'essayez pas d'|aller|chez l'une ou chez l'autre. Madame de Bargeton ne
ainsi, lui dit -il, peut s'|aller|"promener aux Tuileries ; il épousera une riche Anglaise au bout de"
A la bibliothèque Sainte-Geneviève, où Lucien comptait|aller|, il avait toujours aperçu dans le même coin un jeune homme
bien et promptement, annonçaient une habitude d'|aller|au fond des choses. Simple en ses gestes, il avait
"pour la Revue encyclopédique ; Chrestien a voulu"|aller|chanter un soir dans les Champs-Élysées avec un mouchoir et quatre chandelles
sortit un matin avec la triomphante idée d'|aller|demander du service à quelque colonel de ces troupes légères de la
de sa rédaction en masse. Je vais|aller|voir Étienne Lousteau, Vernou... —Je ne puis enfreindre la consigne
rives de la Seine, où vous pouvez|aller|étudier leurs chants, si vous voulez faire un jour quelque pèlerinage
fleuri là dans le café Borel avant d'|aller|mourir à Montmartre, mêlé aux élèves de l'École Polytechnique.
Coralie est amoureuse de vous, je vais|aller|lui dire que vous êtes parti. —Eh ! non, s'
Je ne vous parle pas du plaisir d'|aller|au Spectacle sans payer, car ce plaisir deviendra bientôt une fatigue
l'entr'acte, je vais déjà lui en|aller|dire deux mots, cela se conclura cette nuit. Une fois
, pensez -y. Moi, je vais|aller|dans le cabinet du directeur méditer trois colonnes sur votre homme et
tête pour mon numéro, car il faut|aller|supprimer ma diatribe... —Quel beau mouvement ! ma divine Laïs,
femmes, s'est remis à chercher,|aller|, venir, tourner. L'intrigue s'est alors renouée et
Vous voilà suffisamment prévenu qu'il faut y|aller|une première fois pour se faire à ces triomphants bas rouges à
est si ladre ! Monsieur, vous devriez|aller|lui en commander..... —Oui, oui, dit le
là, à sortir de ce paradis pour|aller|vivre dans votre mansarde. Oh ! les jaloux, les envieux
mon ami, ce jour -là nous devons|aller|chez madame Mahoudeau, dit la femme. —Eh ! qu'est
qui commence à minuit n'empêche pas d'|aller|à une soirée qui finit à onze heures. Je travaille à
son poète, et traversa tout Paris pour|aller|rue Saint-Fiacre. Lucien grimpa lestement l'escalier, et se produisit
front. Lucien laissa Coralie et Camusot pour|aller|aux Galeries-de-Bois. Quel changement son initiation aux mystères du journal avait
le journal, dit Lousteau, je vais|aller|faire un tour avec toi, te présenter à tous les contrôles
rédacteur de se taire, de s'en|aller|, et retourne lui -même avec précaution sur ses pas. —Qu
et lui dit : —Monsieur, je vais|aller|parler au directeur. Ainsi les moindres détails prouvaient à Lucien l'
chevaux, les gens, tout devait donc|aller|comme par enchantement pour ces deux enfants empressés de jouir, et
des pantalons et la petite bête qui fait|aller|le monde. Ils ramassent des grands hommes tombés, comme Vico
dit Lousteau. Chez quel escompteur pouvons -nous|aller|? —Le père Chaboisseau, quai Saint-Michel, vous savez, a
est nécessaire à ceux qui veulent parvenir d'|aller|avec le gros de l'armée. La principale méchanceté des petits
était pas encore tellement corrompu qu'il pût|aller|froidement à cet assaut. Il laissa bien des douleurs sur le
Bérénice, qui déjà ne savaient comment faire|aller|le ménage. Martinville, un des hommes de ce temps qui
dit Bérénice pendant que Lucien s'habillait pour|aller|rue du Mont-Blanc chez mademoiselle des Touches qui donnait une grande soirée
. Lucien fut contraint par la misère d'|aller|chez Lousteau réclamer les mille francs que cet ancien ami, ce
inconnu qui remisait sa garderobe chez Samanon voulurent|aller|au café Voltaire prendre du café, jamais ils ne purent faire
craignait d'être saisi par l'envie d'|aller|au jeu. Lucien, animé d'une rage sombre, froide
"journaux ; mais comme il ne pouvait pas"|aller|dans les bureaux pour tourmenter les rédacteurs en chef, les articles
aumône pour enterrer sa maîtresse, ou d'|aller|se jeter aux pieds de la marquise d'Espard, du comte
dernier soupir. Lucien dit à Bérénice d'|aller|commander aux pompes funèbres un convoi qui ne coûtât pas plus de
écrire, ni penser, il se laissait|aller|à la douleur, et Bérénice eut pitié de lui. —Si
est couché, je n'ose pas y|aller|, dit la meunière le lendemain vers midi. —Je crois,
un poète, il supplia le curé d'|aller|à Angoulême et de s'enquérir auprès d'Ève, sa sœur
Lucien pourra, dans les circonstances actuelles,|aller|"chez sa sœur ; mais, en tout cas, la petite"
beau-frère de David Séchard. —Vous pouvez alors|aller|annoncer à David votre nomination et lui offrir vos services, dit
du Hautoy passa par Angoulême en 1804 pour|aller|à Valence en qualité de consul, il y connut madame de
, Doublon, faites -moi le plaisir d'|aller|chez Postel et chez Gannerac, les prier de faire signer cette
que le mobilier lui appartient et demande d'|aller|en référé sur l'heure, dans le cas où l'on
les inventeurs et leur donne le courage d'|aller|en avant dans les forêts vierges du pays des découvertes, fut
heures, Ève fut obligée de s'en|aller|, battue par cet argument invincible : —Les femmes n'entendent rien
de même. Il a l'idée d'|aller|travailler chez les autres pour ne nous rien coûter.... —On
bien pressé, lui dit -il, d'|aller|planter nos choux. Deux généraux peuvent éterniser la guerre en n'
d'honoraires. Ainsi, le tout pouvait|aller|à dix mille francs. A part l'utilité de ces documents
temps de lire, connaisse jusqu'où peut|aller|l'abus de la procédure. Ne devrait -on pas bâcler une
David en prison, l'y laisserez -vous|aller|? —Que doit -il ? —Mais quelque chose comme cinq à six
bonsoir. Et le vieillard de s'en|aller|par les escaliers. —Songez à vous cacher, dit à David
somme de ses loyers... Mais ce serait|aller|trop promptement au but. Les avoués vous grugent !....
! madame, dit Marion, laissez -le|aller|, il ne pense qu'à garder monsieur, il n'a
. Prends des forces, je vais t'|aller|"faire tes provisions de chiffons verts ; car ils sont verts,"
cria Marion qui se levait au jour pour|aller|à sa fabrique et qui bondit jusqu'à la tremperie. —Ne
de Marsac montait les rampes d'Angoulême pour|aller|instruire Ève de l'état où se trouvait son frère, David
, dit Ève au vieux vigneron, pour|aller|chercher ma mère : elle entendra ce que monsieur doit avoir à
à l'Houmeau le jour où je devais|aller|chez madame de Bargeton : je suis sans habit pour le dîner
Il s'engagea, sur la question d'|aller|ou de ne pas aller à la Préfecture, une polémique entre
la question d'aller ou de ne pas|aller|à la Préfecture, une polémique entre le frère et la sœur
finit par dire à sa sœur avant d'|aller|"se coucher : —Tu ne sais pas quelle est mon influence ;"
de congédier Petit-Claud, et se leva pour|aller|causer avec madame de Pimentel qui montra sa tête à la porte
le reconnaissait pas. —Je puis maintenant m'|aller|"promener à Beaulieu, s'écria-t -il ; on ne dira pas"
de Basine ne purent -elles empêcher David d'|aller|voir Lucien. —Personne, lui dit -il, ne se promène
imprimerie étaient réalisés. Petit-Claud résolut de laisser|aller|les choses à leur cours naturel. —Bah ! se dit -il
de profiter de l'heure pour s'en|aller|", et prenez bien vos précautions ; je m'en vais,"
malheureusement pour Louise, elle s'y laissait|aller|en regardant Lucien qui causait avec l'évêque comme s'il eût
. Il ne quitta pas le prélat pour|aller|saluer monsieur de Sénonches, qui se fit voir à peu de
Marion la coucha. Kolb s'élança pour|aller|chercher un médecin. A l'arrivée du docteur, Ève n'
des dernières paroles de Lucien, Kolb voulut|aller|savoir si sa maîtresse était instruite du départ de son frère et
avait d'abord pensé tout bonnement à s'|aller|"jeter dans la Charente ; mais, en descendant les rampes de"
banquier. Moi, je me suis laissé|aller|"à la poésie ; lui, plus habile, a donné dans"
ne vous conviendra plus, vous pourrez toujours|aller|chercher un petit endroit, comme celui dont vous parliez, pour
a pas de choix : ou il faut|aller|au fond du cloître (et vous y retrouvez souvent le monde
, se fut habillée, et descendit pour|aller|à la prison, elle éprouva l'angoisse que lui donna l'
que je n'ai pas le droit d'|aller|la tête haute ! on me l'a bien durement appris hier
dépendait. —Eh ! bien, je vais|aller|"rédiger l'acte, dit Petit-Claud aux Cointet et à Ève ;"
si chancelante qu'il n'osa pas trop|aller|"à Paris y faire ses réclamations ; mais après la mort de"
eut pour résultat d'empêcher les femmes d'|aller|à La Baudraye. Atteinte et convaincue de pédantisme parce qu'elle
évadait sans bruit avec la certitude de pouvoir|aller|à Saint-Thibault surveiller une livraison de poinçons, et revenir une heure
leur jalousie y donnait la comédie. Pour|aller|de la Porte-César à Saint-Thibault, il existe un chemin beaucoup plus
la plus insolente. Il quittait Dinah pour|aller|à Paris, avec la certitude qu'aurait eue Médor de la
